*
*
*Day Ahead Generation forecasts For Wind And Solar Service (B1440) Data
*
*Time Series ID,Business Type,Power System Resource  Type,Settlement Date,Process Type,Settlement Period,Quantity,Document Type,Curve Type,Resolution,Active Flag,Document ID,Document RevNum
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,48,1524.481,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,47,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,47,2766.139,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,47,1524.481,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,46,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,46,2733.805,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,46,1568.56,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,45,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,45,2733.805,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,45,1568.56,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,44,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,44,2955.994,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,44,1617.172,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,43,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,43,2955.994,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,43,1617.172,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,42,56,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,42,3186.15,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,42,1870.148,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,41,277,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,41,3186.15,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,41,1870.148,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,40,589,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,40,3384.391,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,40,2258.165,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,39,912,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,39,3384.391,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,39,2258.165,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,38,1257,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,38,3615.3,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,38,2671.103,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,37,1649,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,37,3615.3,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,37,2671.103,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,36,2093,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,36,3929.577,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,36,3010.852,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,35,2576,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,35,3929.577,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,35,3010.852,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,34,3037,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,34,4069.44,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,34,3258.09,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,33,3428,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,33,4069.44,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,33,3258.09,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,32,3807,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,32,4339.889,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,32,3443.107,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,31,4222,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,31,4339.889,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,31,3443.107,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,30,4590,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,30,4720.864,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,30,3496.337,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,29,4819,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,29,4720.864,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,29,3496.337,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,28,4941,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,28,5055.059,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,28,3578.357,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,27,5004,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,27,5055.059,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,27,3578.357,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,26,4992,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,26,5210.846,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,26,3724.325,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-25,Current,25,4880,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-25,Current,25,5210.846,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-25,Current,25,3724.325,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235443,Solar generation,"Solar",2021-05-25,Current,2,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038225,1
NGET-EMFIP-DGWSCURRENT-TS-06235441,Wind generation,"Wind Offshore",2021-05-25,Current,2,3234.847,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038225,1
NGET-EMFIP-DGWSCURRENT-TS-06235442,Wind generation,"Wind Onshore",2021-05-25,Current,2,2789.277,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038225,1
NGET-EMFIP-DGWSCURRENT-TS-06235443,Solar generation,"Solar",2021-05-25,Current,1,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038225,1
NGET-EMFIP-DGWSCURRENT-TS-06235441,Wind generation,"Wind Offshore",2021-05-25,Current,1,3234.847,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038225,1
NGET-EMFIP-DGWSCURRENT-TS-06235442,Wind generation,"Wind Onshore",2021-05-25,Current,1,2789.277,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038225,1
<EOF>
