*
*
*Day Ahead Generation forecasts For Wind And Solar Service (B1440) Data
*
*Time Series ID,Business Type,Power System Resource  Type,Settlement Date,Process Type,Settlement Period,Quantity,Document Type,Curve Type,Resolution,Active Flag,Document ID,Document RevNum
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,47,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,47,1812.71,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,47,905.499,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,46,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,46,1781.333,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,46,968.644,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,45,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,45,1781.333,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,45,968.644,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,44,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,44,1740.576,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,44,1039.706,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,43,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,43,1740.576,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,43,1039.706,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,42,71,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,42,1812.907,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,42,1234.712,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,41,315,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,41,1812.907,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,41,1234.712,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,40,691,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,40,1986.118,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,40,1526.579,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,39,1142,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,39,1986.118,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,39,1526.579,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,38,1615,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,38,2246.926,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,38,1772.234,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,37,2066,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,37,2246.926,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,37,1772.234,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,36,2514,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,36,2536.736,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,36,1898.117,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,35,2980,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,35,2536.736,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,35,1898.117,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,34,3432,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,34,2790.427,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,34,2006.771,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,33,3835,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,33,2790.427,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,33,2006.771,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,32,4172,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,32,2947.449,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,32,2045.499,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,31,4445,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,31,2947.449,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,31,2045.499,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,30,4693,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,30,2987.274,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,30,2051.136,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,29,4956,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,29,2987.274,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,29,2051.136,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,28,5236,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,28,2999.474,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,28,2061.332,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,27,5512,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,27,2999.474,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,27,2061.332,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,26,5718,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,26,3051.805,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,26,2087.719,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235449,Solar generation,"Solar",2021-05-26,Current,25,5788,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235447,Wind generation,"Wind Offshore",2021-05-26,Current,25,3051.805,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235448,Wind generation,"Wind Onshore",2021-05-26,Current,25,2087.719,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038227,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-26,Current,2,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-26,Current,2,2762.437,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-26,Current,2,1516.231,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235446,Solar generation,"Solar",2021-05-26,Current,1,0,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235444,Wind generation,"Wind Offshore",2021-05-26,Current,1,2762.437,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
NGET-EMFIP-DGWSCURRENT-TS-06235445,Wind generation,"Wind Onshore",2021-05-26,Current,1,1516.231,Wind and solar forecast,Sequential fixed size block,PT30M,Y,NGET-EMFIP-DGWSCURRENT-06038226,1
<EOF>
